;;0;1499;2999;4499;5999;7499;8999;10499;11999;13499;14999;
SI 0,30;[14, 8, 10, 8, 1];0,53673;0,00028;0,00020;0,00021;0,00029;0,00034;0,00036;0,00038;0,00039;0,00039;0,00039;
SI 0,30;[14, 8, 10, 8, 1];0,02040;0,00339;0,00571;0,00610;0,00631;0,00643;0,00652;0,00658;0,00663;0,00666;0,00668;
SI 0,30;[14, 8, 10, 8, 1];0,73171;0,00137;0,00144;0,00121;0,00112;0,00110;0,00108;0,00106;0,00105;0,00104;0,00104;
SI 0,30;[14, 8, 10, 8, 1];0,00393;0,00125;0,00112;0,00101;0,00096;0,00094;0,00093;0,00092;0,00091;0,00091;0,00090;
SI 0,30;[14, 8, 10, 8, 1];0,01582;0,00188;0,00236;0,00234;0,00224;0,00206;0,00192;0,00184;0,00182;0,00183;0,00184;
SI 0,30;[14, 8, 10, 8, 1];0,42422;0,00022;0,00075;0,00089;0,00102;0,00114;0,00120;0,00125;0,00129;0,00130;0,00132;
SI 0,30;[14, 8, 10, 8, 1];0,04133;0,00295;0,00257;0,00244;0,00237;0,00233;0,00230;0,00228;0,00227;0,00226;0,00225;
SI 0,30;[14, 8, 10, 8, 1];0,00400;0,00269;0,00281;0,00280;0,00279;0,00279;0,00279;0,00279;0,00279;0,00279;0,00279;
SI 0,30;[14, 8, 10, 8, 1];0,09675;0,00090;0,00092;0,00092;0,00097;0,00100;0,00103;0,00103;0,00104;0,00104;0,00103;
SI 0,30;[14, 8, 10, 8, 1];0,02611;0,00155;0,00158;0,00171;0,00183;0,00192;0,00197;0,00201;0,00204;0,00206;0,00207;
SI 0,30;[14, 8, 10, 8, 1];0,00454;0,00029;0,00026;0,00021;0,00021;0,00021;0,00021;0,00022;0,00022;0,00022;0,00022;
SI 0,30;[14, 8, 10, 8, 1];0,00158;0,00313;0,00298;0,00293;0,00290;0,00288;0,00286;0,00285;0,00284;0,00284;0,00284;
SI 0,30;[14, 8, 10, 8, 1];0,00168;0,00284;0,00251;0,00271;0,00277;0,00279;0,00278;0,00276;0,00272;0,00269;0,00266;
SI 0,30;[14, 8, 10, 8, 1];0,00360;0,00036;0,00025;0,00023;0,00022;0,00022;0,00022;0,00022;0,00023;0,00023;0,00023;
SI 0,30;[14, 8, 10, 8, 1];0,00138;0,00236;0,00258;0,00248;0,00245;0,00244;0,00242;0,00242;0,00241;0,00241;0,00241;
SI 0,30;[14, 8, 10, 8, 1];0,02123;0,03360;0,03084;0,02324;0,02190;0,02188;0,02328;0,02474;0,02573;0,02622;0,02649;
SI 0,30;[14, 8, 10, 8, 1];0,72491;0,26535;0,28434;0,27563;0,28143;0,28802;0,29931;0,31166;0,32304;0,33450;0,34332;
SI 0,30;[14, 8, 10, 8, 1];0,00379;0,00140;0,00065;0,00049;0,00046;0,00046;0,00045;0,00044;0,00044;0,00043;0,00043;
SI 0,30;[14, 8, 10, 8, 1];0,00419;0,00070;0,00100;0,00092;0,00093;0,00092;0,00091;0,00090;0,00090;0,00089;0,00089;
SI 0,30;[14, 8, 10, 8, 1];0,34778;0,00022;0,00036;0,00037;0,00038;0,00038;0,00038;0,00038;0,00038;0,00038;0,00038;
